Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
MacArthur,20004178,DC,McDonald's Corporation ,MCD,P,11/9/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,UNITED RENTALS NA INC 07.625%,NaN,P,11/9/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,CoNSTELLATIoN BRANDS INC,NaN,P,11/6/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,"oNEoK, Inc. ",NaN,P,11/6/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,CoNSTELLATIoN BRANDS INC,NaN,P,11/5/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,gENERAL MoToRS FINL Co 03.250%,NaN,P,11/5/2015,12/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004178,JT,LENNAR CoRP CALL@MW+50BP,NaN,P,11/5/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,Western Digital Corporation ,WDC,P,11/4/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Western Digital Corporation ,WDC,P,11/4/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Western Digital Corporation ,WDC,P,11/4/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,WILLIAMS CoS INC B/E 05.750%,NaN,P,11/4/2015,12/1/2015,"$1,001 - $15,000",New,"Hon. Thomas MacArthur , 12/6/2015"
MacArthur,20004178,JT,TESoRo LogISTICS NTS B/E 06.125%,NaN,P,11/3/2015,12/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004178,JT,Western Digital Corporation ,WDC,P,11/3/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Western Digital Corporation ,WDC,P,11/3/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Western Digital Corporation ,WDC,P,11/3/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,American Axle & Manufacturing,NaN,P,11/25/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,REYNoLDS gRoUP ISSUER 05.750%,NaN,S,11/25/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,Synergy Resources Corporation ,NaN,P,11/25/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,DISH DBS CoRP NTS B/E 07.875%,NaN,P,11/24/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,REYNoLDS gRoUP ISSUER 05.750%,NaN,S,11/24/2015,12/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004178,JT,SBA CoMM CoRP NTS B/E 04.875%,NaN,P,11/23/2015,12/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004178,JT,Accenture plc. Class A ordinary Shares,ACN,P,11/20/2015,12/1/2015,"$100,001 - $250,000",New,
MacArthur,20004178,DC,Accenture plc. Class A ordinary Shares,ACN,P,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Accenture plc. Class A ordinary Shares,ACN,P,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,"Dominion Resources, Inc. ",D,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Illinois Tool Works Inc. ,ITW,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Intel Corporation ,INTC,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Medtronic plc. ordinary Shares ,MDT,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,DC,Medtronic plc. ordinary Shares ,MDT,S,11/20/2015,12/1/2015,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
MacArthur,20004178,DC,Microsoft Corporation ,MSFT,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Microsoft Corporation ,MSFT,S,11/20/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,"NextEra Energy, Inc. ",NEE,S,11/20/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,DC,"NextEra Energy, Inc. ",NEE,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,PoST HLDgS INC NTS 07.375% 021522,NaN,S,11/20/2015,12/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004178,DC,"Rockwell Automation, Inc. ",NaN,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Texas Instruments Incorporated ,TXN,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,V.F. Corporation ,NaN,S,11/20/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Deltic Timber Corporation ,NaN,S,11/2/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,"Columbia Pipeline group, Inc. ",NaN,S,11/18/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,CoNTINENTAL RESoURCES 05.000%,NaN,P,11/18/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,DC,DAVITA INC NTS B/E 05.750% 081522,NaN,P,11/18/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,"Plains group Holdings, L.P. Class A",NaN,P,11/18/2015,12/1/2015,"$50,001 - $100,000",New,
MacArthur,20004178,JT,"Summit Midstream Partners, LP",NaN,S,11/18/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,Teekay Corporation ,NaN,P,11/18/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,Teekay offshore Partners L.P. Common,NaN,S,11/18/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,CoNTINENTAL RESoURCES 05.000%,NaN,P,11/17/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,CLEAR CHANNEL CoMM INC 09.000%,NaN,S,11/16/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,CLEAR CHANNEL CoMM INC 09.000%,NaN,S,11/16/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,DC,SPRINT CAPITAL CoRP 06.900%,NaN,S,11/16/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,CBRE SERVICES INC B/E 05.000%,NaN,P,11/13/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,CBRE SERVICES INC B/E 05.000%,NaN,P,11/12/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004178,JT,American Equity Investment Life,NaN,P,11/10/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Hanover Insurance group Inc ,NaN,S,11/10/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,Harsco Corporation ,NaN,S,11/10/2015,12/1/2015,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
MacArthur,20004178,JT,L.B. Foster Company ,NaN,S,11/10/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,"oNEoK, Inc. ",NaN,P,11/10/2015,12/1/2015,"$15,001 - $50,000",New,
MacArthur,20004178,JT,"Parsley Energy, Inc. Class A ",Pensions,P,11/10/2015,12/1/2015,"$1,001 - $15,000",New,
MacArthur,20004178,JT,TESoRo LogISTICS NTS B/E 06.125%,NaN,P,11/10/2015,12/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,DC,CHC HELICoPTER S A NTS 09.250%,NaN,S,10/9/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Deltic Timber Corporation ,NaN,S,10/9/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Deltic Timber Corporation ,NaN,S,10/8/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,"Yum! Brands, Inc. ",YUM,S,10/8/2015,11/1/2015,"$100,001 - $250,000",New,
MacArthur,20004036,DC,"Yum! Brands, Inc. ",YUM,S,10/8/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,DC,"Yum! Brands, Inc. ",YUM,S,10/8/2015,11/1/2015,"$1,001 - $15,000",New,"Hon. Thomas MacArthur , 11/3/2015"
MacArthur,20004036,DC,iShares iBoxx $ Investment grade,NaN,P,10/7/2015,11/1/2015,"$15,001 - $50,000",New,
MacArthur,20004036,JT,iShares iBoxx $ Investment grade,NaN,P,10/7/2015,11/1/2015,"$100,001 - $250,000",New,
MacArthur,20004036,DC,iShares iBoxx $ Investment grade,NaN,P,10/7/2015,11/1/2015,"$15,001 - $50,000",New,
MacArthur,20004036,DC,iShares US Preferred Stock ETF ,NaN,P,10/7/2015,11/1/2015,"$15,001 - $50,000",New,
MacArthur,20004036,JT,iShares US Preferred Stock ETF ,NaN,P,10/7/2015,11/1/2015,"$100,001 - $250,000",New,
MacArthur,20004036,DC,iShares US Preferred Stock ETF ,NaN,P,10/7/2015,11/1/2015,"$15,001 - $50,000",New,
MacArthur,20004036,JT,Western Asset High Income Fund II Inc.,NaN,P,10/7/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,DC,Western Asset High Income Fund II Inc.,NaN,P,10/7/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,WILLIAMS CoS INC B/E 05.750%,NaN,P,10/7/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,LEUCADIA NATL CoRP B/E 05.500%,NaN,P,10/6/2015,11/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004036,JT,SLM CoRP MED TERM NTS 05.500%,NaN,S,10/6/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,WILLIAMS CoS INC B/E 05.750%,NaN,P,10/6/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Houghton Mifflin Harcourt Company,NaN,P,10/5/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,SLM CoRP MED TERM NTS 05.500%,NaN,S,10/5/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Synovus Financial Corp. ,NaN,P,10/5/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,WILLIAMS CoS INC B/E 05.750%,NaN,P,10/5/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,gENERAL MoToRS FINL Co 03.250%,NaN,P,10/30/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,LENNAR CoRP CALL@MW+50BP,NaN,P,10/29/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,NRg ENERgY INC NTS B/E 06.625%,NaN,S,10/28/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Comcast Corporation,NaN,S,10/22/2015,11/1/2015,"$15,001 - $50,000",New,
MacArthur,20004036,DC,FERRELLgAS LP B/E 06.500% 050121,NaN,S,10/22/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Mitel Networks Corporation,NaN,P,10/22/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Deltic Timber Corporation ,NaN,S,10/20/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Rexnord Corporation ,NaN,S,10/20/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,DC,Seagate Technology. ,STX,P,10/20/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,EVEREST ACQUISITIoN LLC 09.375%,NaN,S,10/2/2015,11/1/2015,"$15,001 - $50,000",New,Corp bond
MacArthur,20004036,JT,"Sally Beauty Holdings, Inc. ",NaN,S,10/2/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,SLM Corporation ,NaN,P,10/2/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Commercial Metals Company ,NaN,P,10/19/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,ABM Industries Incorporated ,NaN,P,10/16/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Chemtura Corp. ,NaN,S,10/16/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,LEUCADIA NATL CoRP B/E 05.500%,NaN,P,10/15/2015,11/1/2015,"$1,001 - $15,000",NewiD owner asset transaction Date notification amount,Corp bond
MacArthur,20004036,JT,occidental Petroleum Corporation ,NaN,P,10/15/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,DC,SILgAN HLDgS INC NTS B/E 05.500%,NaN,P,10/15/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,SINCLAIR TELEVISIoN 05.375%,NaN,S,10/15/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,SINCLAIR TELEVISIoN 05.375%,NaN,S,10/14/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,ALCoA INC 06.150% 081520,NaN,S,10/1/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Crestwood Equity Partners LP ,NaN,E,10/1/2015,11/1/2015,"$15,001 - $50,000",New,"12,460 shares received in exchanged for 4,531 shares of CMLP"
MacArthur,20004036,JT,Crestwood Midstream Partners LP,NaN,E,10/1/2015,11/1/2015,"$15,001 - $50,000",New,"4,531 shares exchanged for 12,460 shares of CEQP"
MacArthur,20004036,JT,iShares Russell 1000 growth ETF ,NaN,P,10/1/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,iShares Russell 1000 Value ETF ,NaN,P,10/1/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,LINN ENERgY LLC NTS B/E 07.750%,NaN,S,10/1/2015,11/1/2015,"$1,001 - $15,000",New,Corp bond
MacArthur,20004036,JT,Vanguard FTSE Developed Markets ETF,NaN,P,10/1/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20004036,JT,Vanguard Small,NaN,P,10/1/2015,11/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,SINCLAIR TELEVISIoN 06.375%,NaN,P,08/7/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,CoNCHo RESoURCES INC B/E,NaN,P,08/6/2015,09/1/2015,"$1,001 - $15,000",New,Corporate bond
MacArthur,20003739,DC,PENSKE AUTo gRoUP INC 05.750%,NaN,P,08/5/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,DC,PoLYMER gRoUP INC 07.750%,NaN,S,08/4/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,DAVITA HEALTHCARE PARTNE,NaN,P,08/3/2015,09/1/2015,"$1,001 - $15,000",New,Corporate bond
MacArthur,20003739,JT,Federal,NaN,S,08/26/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,Koninklijke Philips N.V. NY Registry,NaN,S,08/26/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,NEW JERSEY ECoN DEV AUTH SR XX,NaN,P,08/26/2015,09/1/2015,"$100,001 - $250,000",New,Municipal bond
MacArthur,20003739,JT,STEEL DYNAMICS INC NTS 05.250%,NaN,P,08/26/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,BERRY PLASTICS CoRP NTS 05.125%,NaN,P,08/25/2015,09/1/2015,"$1,001 - $15,000",New,corporate bondID Owner Asset Transaction Date Notification Amount
MacArthur,20003739,JT,BERRY PLASTICS CoRP NTS 05.125%,NaN,P,08/25/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,DISH DBS CoRP NTS B/E 05.875%,NaN,P,08/25/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,LTD BRANDS INC NTS B/E 06.625%,NaN,P,08/25/2015,09/1/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,corporate bond
MacArthur,20003739,JT,Anadarko Petroleum Corporation ,NaN,P,08/24/2015,09/1/2015,"$15,001 - $50,000",New,
MacArthur,20003739,DC,Anadarko Petroleum Corporation ,NaN,P,08/24/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,Anadarko Petroleum Corporation ,NaN,P,08/24/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,BERRY PLASTICS CoRP NTS 05.125%,NaN,P,08/24/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,Federal,NaN,S,08/24/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/24/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/24/2015,09/1/2015,"$1,001 - $15,000",New,"Hon. Thomas MacArthur , 09/8/2015"
MacArthur,20003739,JT,Federal,NaN,S,08/21/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/21/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/20/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,"BancorpSouth, Inc. ",NaN,P,08/19/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,"CBoE Holdings, Inc. ",NaN,S,08/19/2015,09/1/2015,"$15,001 - $50,000",New,
MacArthur,20003739,JT,E.W. Scripps Company ,NaN,P,08/19/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,RANgE RESoURCES CoRP NTS,NaN,P,08/19/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,"South Jersey Industries, Inc. ",NaN,P,08/19/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/19/2015,09/1/2015,"$1,001 - $15,000",New,corporate bondID Owner Asset Transaction Date Notification Amount
MacArthur,20003739,DC,"Home Depot, Inc. ",HD,P,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,"Home Depot, Inc. ",HD,P,08/18/2015,09/1/2015,"$100,001 - $250,000",New,
MacArthur,20003739,DC,"Home Depot, Inc. ",HD,P,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,Johnson & Johnson ,JNJ,S,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,Johnson & Johnson ,JNJ,S,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,Johnson & Johnson ,JNJ,S,08/18/2015,09/1/2015,"$100,001 - $250,000",New,
MacArthur,20003739,JT,SanDisk Corporation ,NaN,P,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,SanDisk Corporation ,NaN,P,08/18/2015,09/1/2015,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
MacArthur,20003739,DC,SanDisk Corporation ,NaN,P,08/18/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,WYNN LAS VEgAS LLC B/E 05.375%,NaN,S,08/17/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,JT,CoNCHo RESoURCES INC B/E,NaN,P,08/11/2015,09/1/2015,"$15,001 - $50,000",New,corporate bond
MacArthur,20003739,JT,CoNCHo RESoURCES INC B/E,NaN,P,08/10/2015,09/1/2015,"$1,001 - $15,000",New,corporate bond
MacArthur,20003739,DC,QUALCoMM Incorporated ,NaN,S,08/10/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,QUALCoMM Incorporated ,NaN,S,08/10/2015,09/1/2015,"$100,001 - $250,000",New,
MacArthur,20003739,DC,QUALCoMM Incorporated ,NaN,S,08/10/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,JT,Texas Instruments Incorporated ,TXN,P,08/10/2015,09/1/2015,"$100,001 - $250,000",New,
MacArthur,20003739,DC,Texas Instruments Incorporated ,TXN,P,08/10/2015,09/1/2015,"$1,001 - $15,000",New,
MacArthur,20003739,DC,Texas Instruments Incorporated ,TXN,P,08/10/2015,09/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,3M Company ,MMM,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,amgen Inc. ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,amgen Inc. ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"C.R. Bard, Inc. ",NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"C.R. Bard, Inc. ",NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Cerner Corporation ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Cerner Corporation ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"Church & Dwight Company, Inc. ",CHD,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"Church & Dwight Company, Inc. ",CHD,P,09/18/2015,10/1/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
McKinley,20003833,JT,Danaher Corporation ,DHR,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Danaher Corporation ,DHR,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"Dollar Tree, Inc. ",NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,"Dollar Tree, Inc. ",NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,Ecolab Inc. ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,Ecolab Inc. ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Express scripts Holding Company,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,"Fiserv, Inc. ",NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,"Home Depot, Inc. ",HD,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Hormel Foods Corporation ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Kimberly,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Kimberly,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"O'Reilly automotive, Inc. ",NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,starbucks Corporation ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
McKinley,20003833,JT,The Hershey Company ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,The Hershey Company ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,Thermo Fisher scientific Inc ,TMO,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,unitedHealth group Incorporated,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,unitedHealth group Incorporated,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,"universal Health services, Inc. ",NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,V.F. Corporation ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,
McKinley,20003833,JT,Walt Disney Company ,NaN,P,09/18/2015,10/1/2015,"$15,001 - $50,000",New,
McKinley,20003833,JT,Walt Disney Company ,NaN,P,09/18/2015,10/1/2015,"$1,001 - $15,000",New,"Hon. David B. McKinley , 10/5/2015"
McKinley,20003192,JT,accenture plc. Class a Ordinary shares,NaN,s,05/1/2015,06/1/2015,"$15,001 - $50,000",New,
McKinley,20003192,JT,apache Corporation ,NaN,s,05/1/2015,06/1/2015,"$1,001 - $15,000",New,
McKinley,20003192,JT,unit Corporation ,NaN,s,05/1/2015,06/1/2015,"$15,001 - $50,000",New,"Hon. David B. McKinley , 06/1/2015"
Neugebauer,20004108,JT,Conn ST for ISS DTD PR To 10/19/10,NaN,P,11/9/2015,11/11/2015,"$100,001 - $250,000",New,
Neugebauer,20004108,JT,Chicago Illinois Brd of Edu Go 5%,NaN,S,11/4/2015,11/5/2015,"$100,001 - $250,000",New,
Neugebauer,20004108,JT,Sunshine ST Governmental FING Rev,NaN,P,11/10/2015,11/12/2015,"$100,001 - $250,000",New,"Hon. Randy Neugebauer , 11/30/2015"
Neugebauer,20003468,SPDR,Gold Trust ,NaN,P,07/20/2015,07/21/2015,"$1,001 - $15,000",New,"Hon. Randy Neugebauer , 07/25/2015"
Neugebauer,20003441,JT,austin Texas,NaN,P,07/15/2015,07/17/2015,"$100,001 - $250,000",New,"Hon. Randy Neugebauer , 07/21/2015"
Neugebauer,20003429,SPDR,Bofa Merrill Lynch Crossover,NaN,P,07/13/2015,07/14/2015,"$1,001 - $15,000",New,"Hon. Randy Neugebauer , 07/16/2015"
Neugebauer,20003341,JT,PENNSYLVaNIa ST Go 5.0000%,NaN,P,06/16/2015,06/17/2015,"$50,001 - $100,000",New,"Hon. Randy Neugebauer , 07/8/2015"
Norton,20003859,DC,Rev Issues Prior to 5/20/10 NPR,NaN,P,09/28/2015,09/29/2015,"$50,001 - $100,000",New,"Hon. Eleanor Holmes Norton , 09/30/2015"
Peters,20003617,SP,american Express Company ,NaN,asset,transaction,Date,notification,New,
Peters,20003617,SP,Boeing Company ,NaN,asset,transaction,Date,notification,New,
Peters,20003617,SP,Omnicom group Inc. ,OMC,asset,transaction,Date,notification,New,
Peters,20003617,SP,"unitedHealth group Incorporated P 07/10/2015 07/31/2015 $15,001",NaN,asset,transaction,Date,notification,New,
Peters,20003741,SP,"amazon.com, Inc. ",NaN,Asset,Transaction,Date,Notification,New,
Peters,20003741,SP,Bank of america Corporation ,NaN,Asset,Transaction,Date,Notification,New,
Peters,20003741,SP,Medtronic plc. Ordinary Shares ,MDT,Asset,Transaction,Date,Notification,New,
Peters,20003741,SP,"Williams Companies, Inc. ",WMB,Asset,Transaction,Date,Notification,New,
Peters,20003431,SP,american Express Company ,NaN,Asset,Transaction,Date,Notification,New,
Peters,20003431,SP,Danaher Corporation ,DHR,Asset,Transaction,Date,Notification,New,
Peters,20003431,SP,"Fiserv, Inc. ",NaN,Asset,Transaction,Date,Notification,New,
Peters,20003431,SP,Walt Disney Company ,DIS,Asset,Transaction,Date,Notification,New,
