Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Lowenthal,20007226,SP,Mastercard,MA,S,05/2/2017,05/8/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,T-Mobile US,TMUS,S,05/17/2017,05/24/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,general Electric Company ,NaN,S,05/15/2017,05/22/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,Costco,COST,S,05/10/2017,05/17/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,general Dynamics Corporation ,NaN,S,05/10/2017,05/17/2017,"$15,001 - $50,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,IHS Markit Ltd.,NaN,S,05/10/2017,05/17/2017,"$15,001 - $50,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007371,SP,"Zayo group Holdings, Inc. ",NaN,P,05/10/2017,05/17/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007113,SP,Kansas City Southern ,NaN,P,04/5/2017,04/12/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007113,SP,Kansas City Southern ,NaN,P,04/4/2017,04/11/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007121,SP,"Zayo group Holdings, Inc. ",NaN,P,04/27/2017,05/4/2017,"$1,001 - $15,000",New,
Lowenthal,20007121,SP,American Electric Power,AEP,S,04/25/2017,05/2/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007121,SP,T-Mobile US,TMUS,S,04/25/2017,05/2/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007121,SP,"Zayo group Holdings, Inc. ",NaN,P,04/25/2017,05/2/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20007121,SP,Vornado Realty,NaN,P,04/21/2017,04/28/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Individual
Lowenthal,20007226,SP,Wells Fargo,WFC,P,04/18/2017,04/25/2017,"$1,001 - $15,000",New,
Lowenthal,20007113,SP,Zimmer Biomet,ZBH,S,04/1/2017,04/10/2017,"$1,001 - $15,000",New,
Lowenthal,20006956,SP,Sealed Air Corporation ,NaN,S,03/8/2017,03/15/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006956,SP,SPDR S&P 500 ,NaN,P,03/8/2017,03/15/2017,"$1,001 - $15,000",New,
Lowenthal,20006956,SP,Sealed Air Corporation ,NaN,S,03/7/2017,03/14/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006956,SP,"Expedia, Inc. ",EXPE,P,03/15/2017,03/17/2017,"$15,001 - $50,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006739,SP,Kansas City Southern ,NaN,P,02/8/2017,02/11/2017,"$1,001 - $15,000",New,
Lowenthal,20006866,SP,Qiagen N.V.,NaN,P,02/28/2017,03/7/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006866,SP,Procter & Gamble,PG,S,02/27/2017,03/7/2017,"$15,001 - $50,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006866,SP,Alphabet Inc. (Class A),GOOGL,S,02/17/2017,02/24/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006866,SP,unitedHealth group Incorporated,NaN,S,02/17/2017,02/24/2017,"$1,001 - $15,000",New,
Lowenthal,20006866,SP,"goldman Sachs group, Inc. ",NaN,S,02/15/2017,02/22/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006866,SP,T-Mobile US,TMUS,S,02/15/2017,02/22/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006502,SP,Leidos,LDOS,S,01/6/2017,01/7/2017,"$15,001 - $50,000",New,
Lowenthal,20006739,SP,American Electric Power,AEP,S,01/25/2017,02/1/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006614,SP,DENTSPLY SIRONA Inc. ,NaN,S,01/20/2017,01/25/2017,"$1,001 - $15,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006614,SP,Johnson & Johnson,JNJ,P,01/18/2017,01/25/2017,"$15,001 - $50,000",New,Subholding of: Neuberger Berman - Traditional IRA
Lowenthal,20006614,SP,Verisk Analytics,VRSK,S,01/18/2017,01/25/2017,"$1,001 - $15,000",New,
MacArthur,20008177,JT,"Seiko Epson Corp Suwa Unsponsored S 09/22/2017 10/1/2017 $1,001",NaN,Asset,Transaction,Date,Notification,New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,"RANgE RESoURCES CoRP NTS P 03/8/2017 04/1/2017 $1,001",NaN,Asset,Transaction,Date,Notification,New,Corp bond
MacArthur,20008177,JT,AES Corporation,AES,P,09/7/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,TENET HEALTHCARE CoRP 04.750%,NaN,S,09/6/2017,10/1/2017,"$15,001 - $50,000",New,Corp bond
MacArthur,20008177,JT,KINDRED HEALTHCARE INC 08.750%,NaN,S,09/5/2017,10/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20008177,JT,BAE SYSTEMS plc Sponsored ADR,NaN,P,09/29/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,DIAMoND oFFSHoRE DRILL 07.875%,NaN,P,09/29/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,iShares Russell 1000 growth ETF ,NaN,P,09/29/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,iShares Russell 1000 Value ETF ,NaN,P,09/29/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,AES Corporation,AES,P,09/28/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,DIAMoND oFFSHoRE DRILL 07.875%,NaN,P,09/28/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,DIAMoND oFFSHoRE DRILL 07.875%,NaN,P,09/26/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,RADIAN gRoUP INC NTS B/E,NaN,S,09/26/2017,10/1/2017,"$1,001 - $15,000",New,Tendered - Corp bond
MacArthur,20008177,JT,Seiko Epson Corp Suwa Unsponsored,NaN,S,09/26/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Seiko Epson Corp Suwa Unsponsored,NaN,S,09/25/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,SoWSTN EY STEP UP CALL 05.800%,NaN,S,09/25/2017,10/1/2017,"$15,001 - $50,000",New,Tendered - Corp bond
MacArthur,20008177,JT,SPDR Select Sector Fund,NaN,P,09/25/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Vanguard FTSE Developed Markets ETF,NaN,P,09/25/2017,10/1/2017,"$1,001 - $15,000",New,
MacArthur,20008177,JT,KINDRED HEALTHCARE INC 08.750%,NaN,P,09/21/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,AES Corporation,AES,P,09/20/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,Seiko Epson Corp Suwa Unsponsored,NaN,S,09/20/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,DIAMoND oFFSHoRE DRILL 07.875%,NaN,P,09/19/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,Seiko Epson Corp Suwa Unsponsored,NaN,S,09/19/2017,10/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Home Depot (The),HD,P,09/14/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Microsoft,MSFT,P,09/14/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,UNITED RENTALS NoRTH AM,NaN,P,09/14/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,AES Corporation,AES,P,09/13/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,AMERIgAS PARTNER B/E 05.875%,NaN,P,09/13/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,JT,AES Corporation,AES,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20008177,DC,Chevron Corporation,CVX,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20008177,DC,Chevron Corporation,CVX,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20008177,JT,Chevron Corporation,CVX,P,09/12/2017,10/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Intel,INTC,P,09/12/2017,10/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,DC,Intel,INTC,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20008177,DC,Intel,INTC,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20008177,JT,Johnson & Johnson,JNJ,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,"Nordstrom, Inc. ",NaN,S,09/12/2017,10/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,DC,"Nordstrom, Inc. ",NaN,S,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20008177,DC,"Nordstrom, Inc. ",NaN,S,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20008177,JT,Panasonic Corporation ,NaN,P,09/12/2017,10/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,JT,Suncor Energy Inc. ,NaN,P,09/12/2017,10/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,DC,Suncor Energy Inc. ,NaN,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20008177,DC,Suncor Energy Inc. ,NaN,P,09/12/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20008177,JT,Chevron Corporation,CVX,P,09/11/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20008177,DC,guggenheim S&P 500 Equal Weight,NaN,S,09/1/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Isabella MacArthur
MacArthur,20008177,JT,Intel,INTC,P,09/1/2017,10/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,AMC NETWoRKS INC NTS B/E,NaN,P,08/9/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,AMC NETWoRKS INC NTS B/E,NaN,P,08/8/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,Carrefour S A ,NaN,P,08/7/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Seven & I Holdings Co Ltd Unsponsored,NaN,P,08/4/2017,09/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,KINDRED HEALTHCARE INC 08.750%,NaN,S,08/30/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,KINDRED HEALTHCARE INC 08.750%,NaN,S,08/29/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bondID Owner Asset Transaction Date Notification Amount
MacArthur,20007966,JT,AES Corporation,AES,S,08/28/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond tendered
MacArthur,20007966,DC,guggenheim S&P 500 Equal Weight ETF,NaN,S,08/25/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Isabella MacArthur
MacArthur,20007966,JT,KINDRED HEALTHCARE INC 08.750%,NaN,S,08/25/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,KINDRED HEALTHCARE INC 08.750%,NaN,S,08/24/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,TENET HEALTHCARE CoRP 04.750%,NaN,S,08/21/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,Seven & I Holdings Co Ltd Unsponsored,NaN,P,08/2/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,DC,UnitedHealth Group,UNH,S,08/2/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthurID Owner Asset Transaction Date Notification Amount
MacArthur,20007966,DC,UnitedHealth Group,UNH,S,08/2/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007966,JT,iShares Core MSCI Emerging Markets,NaN,P,08/17/2017,09/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,iShares Russell 1000 growth ETF ,NaN,P,08/17/2017,09/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,iShares Russell 1000 Value ETF ,NaN,P,08/17/2017,09/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Vanguard FTSE Developed Markets ETF,NaN,P,08/17/2017,09/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Vanguard Mid,NaN,P,08/17/2017,09/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Vanguard Mid,NaN,P,08/17/2017,09/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Vanguard Small,NaN,P,08/17/2017,09/1/2017,"$15,001 - $50,000",New,
MacArthur,20007966,JT,Tata Motors Ltd Tata Motors Limited,NaN,P,08/16/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,Texas Instruments,TXN,P,08/14/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007966,JT,CALPINE CoRP NTS B/E 05.750%,NaN,S,08/1/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,CALPINE CoRP NTS B/E 05.750%,NaN,S,08/1/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bondID Owner Asset Transaction Date Notification Amount
MacArthur,20007966,JT,DIAMoNDBACK ENERgY INC 05.375%,NaN,P,08/1/2017,09/1/2017,"$1,001 - $15,000",New,Corporate bond
MacArthur,20007966,JT,oCEAN CNTY NJ BE/R/ 4 DUE 080117,NaN,S,08/1/2017,09/1/2017,"$100,001 - $250,000",New,Muni bond called
MacArthur,20007966,JT,Seven & I Holdings Co Ltd Unsponsored,NaN,P,08/1/2017,09/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,SLM CoRP MED TERM NTS 07.250%,NaN,P,07/7/2017,08/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007732,JT,SALLY HLDgS LLC NTS B/E 05.750%,NaN,S,07/6/2017,08/1/2017,"$15,001 - $50,000",New,Corp bond was called
MacArthur,20007732,JT,SLM CoRP MED TERM NTS 07.250%,NaN,P,07/6/2017,08/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007732,JT,DIAMoNDBACK ENERgY INC 05.375%,NaN,P,07/31/2017,08/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007732,DC,"BlackRock, Inc. ",BLK,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,"BlackRock, Inc. ",BLK,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Chevron Corporation,CVX,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Chevron Corporation,CVX,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,Colgate-Palmolive,CL,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Colgate-Palmolive,CL,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Colgate-Palmolive,CL,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Crane Company ,NaN,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Crane Company ,NaN,P,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,CVS Health,CVS,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,CVS Health,CVS,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,JT,Intel,INTC,P,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Intel,INTC,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Intel,INTC,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Invesco,IVZ,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Invesco,IVZ,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Johnson & Johnson,JNJ,P,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Johnson & Johnson,JNJ,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Johnson & Johnson,JNJ,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Lockheed Martin,LMT,P,07/28/2017,08/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Lockheed Martin,LMT,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Marsh McLennan,MMC,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,McDonald's,MCD,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,McDonald's,MCD,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,JT,McDonald's,MCD,S,07/28/2017,08/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,Medtronic,MDT,P,07/28/2017,08/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Medtronic,MDT,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Medtronic,MDT,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthurID Owner Asset Transaction Date Notification Amount
MacArthur,20007732,DC,Microsoft,MSFT,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,JT,Microsoft,MSFT,P,07/28/2017,08/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,NextEra Energy,NEE,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,NextEra Energy,NEE,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,"Nordstrom, Inc. ",NaN,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,"Nordstrom, Inc. ",NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,"Nordstrom, Inc. ",NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Novartis Ag ,NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Novartis Ag ,NaN,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,"Pepsico, Inc. ",PEP,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,"Pepsico, Inc. ",PEP,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Rockwell Automation,ROK,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,SPDR Select Sector Fund,NaN,P,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,Suncor Energy Inc. ,NaN,S,07/28/2017,08/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Suncor Energy Inc. ,NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,Suncor Energy Inc. ,NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Texas Instruments,TXN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,Texas Instruments,TXN,S,07/28/2017,08/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,Union Pacific Corporation,UNP,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007732,DC,Union Pacific Corporation,UNP,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,DC,United Airlines Holdings,UAL,P,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007732,JT,United Airlines Holdings,UAL,P,07/28/2017,08/1/2017,"$100,001 - $250,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,V.F. Corporation ,NaN,S,07/28/2017,08/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,DC,V.F. Corporation ,NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthurID Owner Asset Transaction Date Notification Amount
MacArthur,20007732,DC,V.F. Corporation ,NaN,S,07/28/2017,08/1/2017,"$1,001 - $15,000",New,
MacArthur,20007732,DC,BLACKRoCK HIgH YIELD BoND I,NaN,S,07/26/2017,08/1/2017,"$1,001 - $15,000",New,Mutual fund
MacArthur,20007732,DC,guggenheim S&P 500 Equal Weight ETF,NaN,S,07/26/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Isabella MacArthurID Owner Asset Transaction Date Notification Amount
MacArthur,20007732,DC,SEMPER MBS ToTAL RETURN FUND,NaN,S,07/26/2017,08/1/2017,"$1,001 - $15,000",New,Mutual fund
MacArthur,20007732,JT,Liberty Media Corporation,NaN,S,07/19/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
