category,doc_id,member_name,message,row
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Apple Inc', 'Ticker': 'AAPL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Apple Inc', 'Ticker': 'AAPL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Apple Inc', 'Ticker': 'AAPL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Caterpillar, Inc', 'Ticker': 'CAT', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Caterpillar, Inc', 'Ticker': 'CAT', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Caterpillar, Inc', 'Ticker': 'CAT', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Intuit Inc', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Intuit Inc', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Intuit Inc', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Micron Technology, Inc', 'Ticker': 'MU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Micron Technology, Inc', 'Ticker': 'MU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: S,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Micron Technology, Inc', 'Ticker': 'MU', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '01/23/2024', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024231,Hon. Kathy Manning,Invalid or missing transaction date: Multi-Strategy,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024231', 'Owner': 'Seven', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Multi-Strategy', 'Notification Date': 'Fund', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Hedge fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20026143,Hon. Kathy Manning,Invalid or missing transaction date: Long/Short,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20026143', 'Owner': 'Seven', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Long/Short', 'Notification Date': 'Equity', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Hedge fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: Long/Short,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'Seven', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Long/Short', 'Notification Date': 'Equity', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Hedge fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Inc.,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(V)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: GoodCo,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Echo', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'GoodCo', 'Notification Date': 'Select,', 'Amount': 'LP', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Corporation,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Lam', 'Ticker': 'LRCX', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(LRCX)', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Corporation,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Lam', 'Ticker': 'LRCX', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(LRCX)', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Corporation,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Lam', 'Ticker': 'LRCX', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(LRCX)', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2ID Owner Asset Transaction Date Notification Amount Cap.'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Corporation,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(SBUX)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: C,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'Stock', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: C,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'Stock', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: C,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'Stock', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: C,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'Stock', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20026143,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20026143', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Long/Short', 'Amount': 'Equity', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Long/Short', 'Amount': 'Equity', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20025112,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025112', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Long/Short', 'Amount': 'Equity', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20025112,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025112', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Long/Short', 'Amount': 'Equity', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Long/Short', 'Amount': 'Equity', 'Filing Status': 'New', 'Description': 'Hedge Fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20024231,Hon. Kathy Manning,Invalid or missing transaction date: Bridges,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024231', 'Owner': 'SP', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Bridges', 'Notification Date': 'Multi-Strategy', 'Amount': 'Fund', 'Filing Status': 'New', 'Description': 'Hedge fund. Fund manager letter on file with the Committee on Ethics.'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Accenture plc', 'Ticker': 'ACN', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Accenture plc', 'Ticker': 'ACN', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Common', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Common', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Common', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Aon plc', 'Ticker': 'AON', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'Shares', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Aon plc', 'Ticker': 'AON', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'Shares', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2ID Owner Asset Transaction Date Notification Amount Cap.'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Aon plc', 'Ticker': 'AON', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'Shares', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'CME Group Inc. -', 'Ticker': 'CME', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Common', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'CME Group Inc. -', 'Ticker': 'CME', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Common', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Accenture plc', 'Ticker': 'ACN', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Accenture plc', 'Ticker': 'ACN', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2ID Owner Asset Transaction Date Notification Amount Cap.'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Accenture plc', 'Ticker': 'ACN', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': 'Ordinary', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': '(GOOGL)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': '(GOOGL)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: A,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Alphabet Inc. -', 'Ticker': 'GOOGL', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': '(GOOGL)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: (WMT),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Walmart Inc. Common', 'Ticker': 'WMT', 'Transaction Type': 'S', 'Transaction Date': '(WMT)', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: (INTU),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Intuit Inc. - Common', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': '(INTU)', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: (CB),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Chubb Limited Common', 'Ticker': 'CB', 'Transaction Type': 'S', 'Transaction Date': '(CB)', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: (CB),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Chubb Limited Common', 'Ticker': 'CB', 'Transaction Type': 'S', 'Transaction Date': '(CB)', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: The 2011 Randall R. Kaplan Living Trust > MV Capital - Brokerage #2ID Owner Asset Transaction Date Notification Amount Cap.'}"
invalid_date,20025679,Hon. Kathy Manning,Invalid or missing transaction date: (CB),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20025679', 'Owner': 'SP', 'Asset': 'Chubb Limited Common', 'Ticker': 'CB', 'Transaction Type': 'S', 'Transaction Date': '(CB)', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: (ABT),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Abbott', 'Ticker': 'ABT', 'Transaction Type': 'S', 'Transaction Date': '(ABT)', 'Notification Date': '[ST]', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: (ABT),"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'Abbott', 'Ticker': 'ABT', 'Transaction Type': 'S', 'Transaction Date': '(ABT)', 'Notification Date': '[ST]', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: MV Capital - GST Exempt Trust #2'}"
invalid_date,20024436,Hon. Kathy Manning,Invalid or missing transaction date: &,"{'Member': 'Manning', 'Prefix': 'Hon.', 'FirstName': 'Kathy', 'LastName': 'Manning', 'DocID': '20024436', 'Owner': 'SP', 'Asset': 'JP Morgan', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': '&', 'Notification Date': 'Co.', 'Amount': '(JPM)', 'Filing Status': 'New', 'Description': 'Subholding of: Kathy Manning GST FBO Randall Kaplan > ManKap Family LLC > MV Capital - Brokerage #2'}"
